-940.124207	488.690384
-939.776611	488.731590
-939.393997	488.739197
-939.019592	488.803009
-938.655426	488.851395
-938.322403	488.866585
-937.973587	488.916008
-937.636398	488.984818
-937.302383	489.000595
-936.970428	488.991798
-936.618591	488.994400
-936.331375	488.993607
-936.014786	489.007797
-935.702606	488.996208
-935.397385	488.962807
-935.088196	488.949806
-934.788803	488.930588
-934.521591	488.910393
-934.220795	488.841606
-933.927994	488.839211
-933.643188	488.841599
-933.331390	488.792206
-933.079819	488.766006
-932.802399	488.736015
-932.537018	488.705185
-932.276825	488.691795
-932.017212	488.632805
-931.764801	488.615791
-931.518814	488.549805
-931.272369	488.510788
-931.028580	488.470802
-930.787613	488.451408
-930.554031	488.391808
-930.322601	488.373390
-930.097809	488.315796
-929.872803	488.276207
-929.654404	488.233192
-929.437210	488.191185
-929.223419	488.103607
-929.013214	488.081802
-928.806625	488.083183
-928.599762	487.996803
-928.391006	488.001793
-928.185013	487.940994
-927.979614	487.856003
-927.770996	487.837395
-927.559387	487.847588
-927.347412	487.748596
-927.132782	487.715805
-926.914185	487.729401
-926.701630	487.717590
-926.486404	487.683990
-926.271576	487.675003
-926.060013	487.614395
-925.856018	487.578194
-925.646774	487.565407
-925.439575	487.524605
-925.236221	487.452194
-925.041000	487.401001
-924.849213	487.342598
-924.664398	487.280403
-924.483582	487.215401
-924.309769	487.194801
-924.137787	487.129799
-923.979584	487.030998
-923.819229	486.973793
-923.649002	486.875404
-923.493011	486.789391
-923.339203	486.674385
-923.188797	486.586212
-923.036011	486.460197
-922.889587	486.346008
-922.749207	486.227203
-922.613190	486.120003
-922.480392	486.000801
-922.353210	485.874199
-922.230392	485.740417
-922.141617	485.615982
-922.027023	485.509201
-921.910400	485.335793
-921.795166	485.217201
-921.681396	485.043816
-921.571808	484.902199
-921.466797	484.732796
-921.366409	484.567993
-921.270599	484.406189
-921.181183	484.243195
-921.096588	484.057198
-921.013779	483.895607
-920.932404	483.736397
-920.852203	483.569191
-920.773376	483.390213
-920.701019	483.246597
-920.626999	483.078003
-920.558426	482.918396
-920.491623	482.778778
-920.427200	482.620003
-920.366180	482.464394
-920.310211	482.331589
-920.259171	482.172798
-920.208420	482.024391
-920.159607	481.887184
-920.116394	481.747810
-920.071976	481.586395
-920.028412	481.443413
-919.984192	481.302208
-919.952209	481.213196
-919.911987	481.072807
-919.865784	480.934799
-919.841599	480.789810
-919.804596	480.643593
-919.783615	480.496399
-919.765427	480.350586
-919.752625	480.191399
-919.742172	480.049988
-919.737000	479.889595
-919.732025	479.748604
-919.729019	479.592209
-919.732422	479.448601
-919.738205	479.297005
-919.745804	479.146194
-919.766220	479.002007
-919.767807	478.854202
-919.782822	478.715805
-919.796204	478.586998
-919.811386	478.441193
-919.824600	478.288399
-919.842606	478.121399
-919.859573	477.989006
-919.879593	477.819809
-919.910995	477.667595
-919.933975	477.515594
-919.945801	477.362396
-919.979401	477.209198
-920.003799	477.052795
-920.019211	476.898201
-920.055389	476.746803
-920.075241	476.612999
-920.109604	476.465187
-920.145370	476.298210
-920.186600	476.165810
-920.234634	476.018402
-920.285385	475.859001
-920.341400	475.732201
-920.408997	475.587410
-920.471603	475.427605
-920.538391	475.285599
-920.606583	475.151001
-920.676407	475.014610
-920.749573	474.871002
-920.824814	474.730606
-920.899780	474.601601
-920.967804	474.481598
-921.048386	474.334198
-921.129395	474.213791
-921.211197	474.113014
-921.293182	473.974991
-921.372803	473.846191
-921.448807	473.713402
-921.524414	473.561195
-921.598206	473.440414
-921.671204	473.294411
-921.742386	473.155403
-921.810593	473.019806
-921.876205	472.881203
-921.940399	472.742599
-922.002609	472.600197
-922.059616	472.456787
-922.116974	472.313995
-922.170990	472.171005
-922.221222	472.025787
-922.269394	471.882011
-922.323608	471.729004
-922.366196	471.584999
-922.408600	471.455986
-922.448990	471.310410
-922.491196	471.165390
-922.533020	471.006607
-922.565399	470.880402
-922.607407	470.735794
-922.649597	470.573608
-922.693207	470.448807
-922.736389	470.303802
-922.781204	470.151215
-922.824631	470.011795
-922.870407	469.873795
-922.919418	469.730202
-922.967209	469.587402
-923.015213	469.464401
-923.064224	469.299408
-923.110397	469.173805
-923.158585	469.031609
-923.204391	468.890793
-923.250214	468.741402
-923.294189	468.582603
-923.336197	468.437798
-923.376022	468.289001
-923.415237	468.137604
-923.451401	467.987999
-923.487198	467.844406
-923.522781	467.700409
-923.557587	467.556206
-923.594223	467.406792
-923.629410	467.265808
-923.664612	467.123199
-923.700394	466.999809
-923.736420	466.864204
-923.772812	466.719208
-923.809158	466.576797
-923.847977	466.443016
-923.888840	466.294197
-923.927597	466.158615
-923.966827	466.024803
-924.006195	465.886200
-924.043411	465.753609
-924.078842	465.618790
-924.112366	465.488991
-924.142776	465.355194
-924.170792	465.222992
-924.197800	465.086998
-924.223984	464.954811
-924.249008	464.816406
-924.274200	464.695786
-924.301025	464.558800
-924.326401	464.421387
-924.350616	464.281395
-924.383606	464.141800
-924.407822	463.986206
-924.429016	463.840988
-924.450623	463.693993
-924.472198	463.525391
-924.493179	463.371010
-924.515579	463.229012
-924.527985	463.069992
-924.548386	462.905807
-924.571213	462.735596
-924.591812	462.556602
-924.613785	462.392387
-924.631393	462.215607
-924.650009	462.037598
-924.679596	461.843193
-924.697189	461.642387
-924.718170	461.468384
-924.739014	461.259003
-924.759201	461.057602
-924.777176	460.865593
-924.794998	460.673203
-924.812210	460.477005
-924.815170	460.277809
-924.828003	460.078789
-924.842026	459.898209
-924.852188	459.705803
-924.863617	459.513992
-924.873825	459.328201
-924.879791	459.145592
-924.882233	458.959801
-924.882004	458.786209
-924.879593	458.607010
-924.873413	458.447403
-924.864975	458.267799
-924.854385	458.119408
-924.845398	457.954796
-924.833008	457.828590
-924.823425	457.686401
-924.810608	457.530617
-924.798782	457.389595
-924.786041	457.261002
-924.773575	457.150200
-924.757980	457.029190
-924.745209	456.909798
-924.730209	456.795410
-924.716400	456.678192
-924.700409	456.558189
-924.684814	456.449593
-924.672394	456.341797
-924.658615	456.232208
-924.647781	456.127609
-924.634598	456.017609
-924.625427	455.901001
-924.615829	455.796204
-924.617630	455.693405
-924.610199	455.576614
-924.601608	455.479599
-924.594376	455.391006
-924.586227	455.292000
-924.580826	455.192406
-924.574005	455.083183
-924.563583	454.999016
-924.555817	454.905006
-924.549393	454.807205
-924.530014	454.713997
-924.521408	454.619797
-924.513000	454.527000
-924.503204	454.435204
-924.503967	454.346992
-924.495422	454.245209
-924.487961	454.157196
-924.480194	454.077400
-924.473816	453.999405
-924.467010	453.923195
-924.459427	453.847992
-924.441223	453.771004
-924.434616	453.697205
-924.425613	453.637398
-924.416992	453.564789
-924.407394	453.493996
-924.398010	453.420212
-924.388611	453.334000
-924.378387	453.265602
-924.367203	453.196999
-924.356415	453.124802
-924.343796	453.050797
-924.329407	452.978195
-924.314194	452.903603
-924.300583	452.827400
-924.285797	452.750412
-924.271393	452.669395
-924.259003	452.594193
-924.247208	452.531197
-924.237015	452.454788
-924.228806	452.377594
-924.219803	452.304802
-924.210190	452.232613
-924.211792	452.158600
-924.204788	452.083000
-924.195618	451.993607
-924.185791	451.917603
-924.176407	451.839409
-924.164398	451.756409
-924.146774	451.682396
-924.136597	451.603195
-924.128220	451.524200
-924.117401	451.446205
-924.105179	451.371399
-924.092789	451.295593
-924.091782	451.236198
-924.077011	451.160606
-924.062973	451.089798
-924.048584	451.015816
-924.031403	450.948410
-924.016998	450.865807
-924.001389	450.802803
-923.988007	450.722816
-923.973618	450.664001
-923.959213	450.624405
-923.935776	450.566200
-923.923004	450.513412
-923.912415	450.462997
-923.897980	450.417595
-923.886612	450.388000
-923.875000	450.345200
-923.863037	450.300613
-923.861008	450.257408
-923.847168	450.216995
-923.835190	450.178009
-923.825409	450.124016
-923.814423	450.086601
-923.795425	450.051193
-923.787415	450.014801
-923.780792	449.976807
-923.775421	449.938995
-923.771179	449.905197
-923.768585	449.869606
-923.767639	449.832993
-923.768204	449.800606
-923.768829	449.766006
-923.768982	449.732788
-923.772186	449.704994
-923.774994	449.678001
-923.785812	449.652809
-923.777786	449.629005
-923.778198	449.605591
-923.779388	449.584602
-923.781830	449.564407
-923.781815	449.544792
-923.782776	449.520203
-923.783981	449.496605
-923.792969	449.478195
-923.794006	449.457199
-923.793594	449.434006
-923.793610	449.414398
-923.792801	449.391800
-923.792435	449.372787
-923.782181	449.353210
-923.791809	449.334808
-923.781403	449.316406
-923.789413	449.296402
-923.779404	449.277618
-923.777420	449.258804
-923.773590	449.243401
