-1074.375214	489.216995
-1074.394562	489.209808
-1074.414185	489.205208
-1074.422791	489.201805
-1074.441010	489.200005
-1074.458771	489.195610
-1074.474426	489.191414
-1074.492188	489.187988
-1074.508392	489.185997
-1074.524811	489.187401
-1074.540588	489.189400
-1074.557800	489.190994
-1074.571991	489.195610
-1074.589020	489.199600
-1074.605591	489.205589
-1074.627777	489.212196
-1074.641602	489.220985
-1074.654388	489.228607
-1074.659393	489.236198
-1074.670013	489.239815
-1074.679810	489.243599
-1074.687408	489.245796
-1074.694000	489.245415
-1074.699005	489.245590
-1074.702789	489.242599
-1074.705414	489.241005
-1074.710846	489.232605
-1074.710785	489.230408
-1074.711823	489.226593
-1074.713013	489.220596
-1074.718201	489.217400
-1074.719177	489.214203
-1074.716766	489.211800
-1074.714203	489.211998
-1074.712158	489.212608
-1074.709229	489.215393
-1074.704010	489.216812
-1074.698395	489.219200
-1074.694366	489.220612
-1074.688202	489.224380
-1074.676422	489.227982
-1074.677185	489.231400
-1074.670410	489.233406
-1074.662842	489.239006
-1074.653809	489.243591
-1074.643616	489.249992
-1074.635590	489.258789
-1074.623016	489.265793
-1074.612579	489.275803
-1074.601990	489.288200
-1074.590607	489.300209
-1074.571167	489.312210
-1074.560791	489.322205
-1074.549774	489.333397
-1074.538605	489.345604
-1074.526184	489.357399
-1074.513824	489.370804
-1074.506165	489.380798
-1074.494415	489.392395
-1074.482605	489.400002
-1074.470215	489.409416
-1074.458038	489.417198
-1074.437408	489.424202
-1074.426575	489.430420
-1074.414429	489.434601
-1074.402374	489.437607
-1074.389801	489.441788
-1074.378815	489.445404
-1074.368988	489.452599
-1074.360016	489.455002
-1074.349792	489.462791
-1074.340820	489.472595
-1074.335449	489.482399
-1074.326447	489.490799
-1074.328400	489.493790
-1074.315216	489.500778
-1074.308990	489.505585
-1074.303192	489.514397
-1074.298798	489.517395
-1074.293579	489.519379
-1074.289398	489.520805
-1074.285217	489.515396
-1074.281830	489.524994
-1074.279205	489.525398
-1074.276611	489.531799
-1074.274445	489.532784
-1074.272217	489.534409
-1074.270782	489.535606
-1074.269989	489.537407
-1074.268005	489.539581
-1074.265015	489.539597
-1074.263397	489.538406
-1074.260406	489.536598
-1074.258026	489.534805
-1074.256989	489.531380
-1074.254791	489.528809
-1074.255219	489.527397
-1074.256195	489.522598
-1074.255005	489.514008
-1074.255585	489.514214
-1074.257599	489.506210
-1074.257965	489.501793
-1074.258209	489.501007
-1074.264832	489.493011
-1074.256592	489.491592
-1074.255981	489.488182
-1074.262024	489.481194
-1074.260590	489.477196
-1074.260590	489.472794
-1074.252228	489.468002
-1074.261810	489.466400
-1074.263397	489.466408
-1074.264008	489.459595
-1074.258972	489.453606
-1074.261993	489.453598
-1074.262634	489.451599
-1074.265228	489.444199
-1074.276581	489.438789
-1074.280640	489.432419
-1074.286591	489.425995
-1074.292999	489.419594
-1074.302368	489.412392
-1074.312439	489.404205
-1074.326630	489.397591
-1074.342010	489.392212
-1074.359985	489.387787
-1074.372009	489.385811
-1074.394592	489.380196
-1074.419189	489.377197
-1074.444763	489.374001
-1074.472015	489.368797
-1074.508423	489.367195
-1074.542847	489.365593
-1074.572632	489.364601
-1074.604004	489.363205
-1074.634216	489.363785
-1074.666199	489.364204
-1074.701416	489.363396
-1074.732971	489.363190
-1074.766205	489.364197
-1074.799164	489.365387
-1074.830780	489.364410
-1074.847809	489.365585
-1074.878601	489.366791
-1074.908783	489.367401
-1074.940216	489.366203
-1074.971008	489.367195
-1075.000427	489.366997
-1075.028992	489.368584
-1075.053986	489.368591
-1075.078003	489.373192
-1075.100830	489.372192
-1075.121613	489.377403
-1075.139557	489.380600
-1075.156219	489.385803
-1075.169037	489.387596
-1075.181396	489.392792
-1075.190186	489.395416
-1075.198639	489.395599
-1075.203003	489.394005
-1075.204956	489.396400
-1075.204803	489.394997
-1075.200409	489.389992
-1075.209198	489.390808
-1075.197998	489.388596
-1075.182831	489.387215
-1075.164825	489.384995
-1075.144409	489.384392
-1075.120392	489.385994
-1075.095001	489.387199
-1075.049164	489.388405
-1075.019012	489.386993
-1074.986786	489.386406
-1074.951813	489.383209
-1074.914825	489.380798
-1074.871582	489.378387
-1074.829834	489.375801
-1074.785004	489.370796
-1074.738586	489.364807
-1074.707001	489.362404
-1074.656799	489.357605
-1074.605438	489.355797
-1074.552216	489.354607
-1074.500641	489.333199
-1074.447174	489.332413
-1074.393799	489.348991
-1074.341583	489.346794
-1074.291809	489.344200
-1074.240601	489.342003
-1074.189392	489.338402
-1074.139587	489.337196
-1074.088745	489.336601
-1074.036987	489.316002
-1073.989014	489.314606
-1073.940399	489.313995
-1073.893799	489.311409
-1073.847748	489.309402
-1073.805206	489.309799
-1073.746216	489.306602
-1073.706604	489.325607
-1073.669037	489.322403
